type,subtype,bedroomCount,bathroomCount,province,postCode,habitableSurface,buildingCondition,facedeCount,hasTerrace,epcScore,price
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,108.0,AS_NEW,0.0,1,C,275000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,66.0,GOOD,2.0,1,B,164000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,104.0,JUST_RENOVATED,2.0,0,C,199000.0
APARTMENT,GROUND_FLOOR,3.0,1.0,Liège,4000,151.0,AS_NEW,2.0,1,E,415000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,107.0,0,0.0,1,A,296500.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,89.0,GOOD,2.0,0,B,249000.0
APARTMENT,DUPLEX,4.0,1.0,Liège,4000,161.0,GOOD,3.0,1,C,248500.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,45.0,0,2.0,0,G,135000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,65.0,0,2.0,0,B,188000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,95.0,GOOD,3.0,1,E,199000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,139.0,AS_NEW,0.0,1,A+,344000.0
APARTMENT,APARTMENT,2.0,2.0,Liège,4000,97.0,GOOD,2.0,0,F,139000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,65.0,GOOD,0.0,0,D,195000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,81.0,GOOD,4.0,1,A,270000.0
APARTMENT,APARTMENT,3.0,0.0,Liège,4000,103.0,GOOD,4.0,1,A,302500.0
APARTMENT,APARTMENT,3.0,0.0,Liège,4000,134.0,GOOD,4.0,1,A,322500.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,100.0,AS_NEW,2.0,1,B,199000.0
APARTMENT,APARTMENT,4.0,1.0,Liège,4000,184.0,TO_RENOVATE,3.0,0,D,297000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,35.0,0,2.0,0,E,89000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,59.0,GOOD,0.0,1,C,129000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,96.0,GOOD,2.0,0,D,224000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,56.0,AS_NEW,3.0,0,B,185000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,0.0,AS_NEW,2.0,1,E,135000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,130.0,AS_NEW,0.0,1,0,320000.0
APARTMENT,PENTHOUSE,4.0,2.0,Liège,4000,150.0,AS_NEW,4.0,1,0,415000.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Liège,4000,20.0,0,0.0,0,B,105000.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Liège,4000,20.0,0,0.0,0,B,105000.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Liège,4000,29.0,AS_NEW,1.0,1,C,135000.0
APARTMENT,PENTHOUSE,3.0,1.0,Liège,4000,160.0,AS_NEW,4.0,1,A,420000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,231.0,AS_NEW,3.0,1,A,990000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,132.0,GOOD,2.0,1,D,329000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Liège,4000,95.0,TO_RENOVATE,2.0,1,D,170000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,55.0,AS_NEW,2.0,1,B,195000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,90.0,0,2.0,1,B,319000.0
APARTMENT,TRIPLEX,3.0,2.0,Liège,4000,116.0,AS_NEW,2.0,0,B,295000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,0.0,GOOD,4.0,1,C,219000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,100.0,TO_BE_DONE_UP,0.0,0,D,149000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Liège,4000,156.0,GOOD,3.0,1,C,355000.0
APARTMENT,LOFT,2.0,2.0,Liège,4000,100.0,AS_NEW,0.0,1,A,265000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,45.0,GOOD,2.0,0,C,115000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,122.0,TO_BE_DONE_UP,2.0,1,G,225000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,80.0,0,2.0,0,D,229000.0
APARTMENT,FLAT_STUDIO,1.0,0.0,Liège,4000,33.0,GOOD,2.0,0,C,95000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Liège,4000,30.0,GOOD,3.0,1,E,129000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,0.0,AS_NEW,0.0,1,C,310000.0
APARTMENT,GROUND_FLOOR,3.0,1.0,Liège,4000,107.0,0,0.0,1,A,293050.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,90.0,TO_BE_DONE_UP,2.0,1,C,170000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,112.0,GOOD,3.0,0,C,279000.0
APARTMENT,PENTHOUSE,2.0,1.0,Liège,4000,107.0,AS_NEW,3.0,1,A,235000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,65.0,GOOD,0.0,0,D,145000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,0.0,TO_BE_DONE_UP,0.0,0,C,120000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,116.0,AS_NEW,3.0,1,0,395000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,101.0,GOOD,2.0,1,B,249000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,83.0,0,0.0,1,B,267000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,99.0,0,0.0,1,B,268589.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,107.0,0,0.0,1,A,296500.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,102.0,AS_NEW,3.0,1,A,359000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,116.0,AS_NEW,3.0,1,A,385000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,116.0,AS_NEW,3.0,1,A,409000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,116.0,AS_NEW,3.0,1,A,449000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,116.0,AS_NEW,3.0,1,A,595000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,116.0,AS_NEW,3.0,1,A,595000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,76.0,GOOD,2.0,1,C,149000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,64.0,GOOD,2.0,1,D,159000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,118.0,AS_NEW,3.0,1,A,409000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,113.0,AS_NEW,3.0,1,A,415000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,116.0,AS_NEW,3.0,1,A,425000.0
APARTMENT,APARTMENT,3.0,0.0,Liège,4000,108.0,0,0.0,1,A+,361500.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Liège,4000,70.0,AS_NEW,0.0,1,0,225000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,113.0,AS_NEW,3.0,1,A,355000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,121.0,AS_NEW,3.0,1,A,435000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,103.0,GOOD,3.0,1,A,495000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,72.0,AS_NEW,3.0,1,0,215000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,70.0,AS_NEW,3.0,1,0,225000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,50.0,GOOD,0.0,0,E,139000.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Liège,4000,44.0,TO_BE_DONE_UP,2.0,0,B,119000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,71.0,0,0.0,1,A,235000.0
APARTMENT,PENTHOUSE,2.0,1.0,Liège,4000,116.0,0,0.0,1,A,355000.0
APARTMENT,PENTHOUSE,3.0,1.0,Liège,4000,145.0,0,0.0,1,A,399000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,103.0,AS_NEW,3.0,1,A,429000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,111.0,AS_NEW,3.0,1,A,459000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,103.0,AS_NEW,3.0,1,A,495000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Liège,4000,90.0,0,0.0,0,B,310695.0
APARTMENT,GROUND_FLOOR,4.0,1.0,Liège,4000,130.0,0,0.0,0,B,410825.0
APARTMENT,APARTMENT,1.0,0.0,Liège,4000,68.0,0,0.0,1,A+,254000.0
APARTMENT,PENTHOUSE,2.0,0.0,Liège,4000,89.0,0,0.0,1,A+,370000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,91.0,0,0.0,1,A,306447.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,91.0,0,0.0,1,A,308800.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,91.0,0,0.0,1,A,311153.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,106.0,AS_NEW,3.0,1,A,405000.0
APARTMENT,GROUND_FLOOR,2.0,0.0,Liège,4000,0.0,0,2.0,1,F,180000.0
APARTMENT,APARTMENT,0.0,1.0,Liège,4000,36.0,0,0.0,0,C,139000.0
APARTMENT,PENTHOUSE,1.0,1.0,Liège,4000,86.0,0,0.0,1,G,155000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,108.0,0,3.0,0,A,255000.0
APARTMENT,APARTMENT,1.0,0.0,Liège,4000,75.0,AS_NEW,4.0,0,A,255000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,113.0,0,0.0,1,A,363045.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,90.0,AS_NEW,4.0,1,B,260000.0
APARTMENT,GROUND_FLOOR,3.0,1.0,Liège,4000,119.0,0,0.0,0,B,354580.0
APARTMENT,PENTHOUSE,2.0,0.0,Liège,4000,116.0,0,0.0,1,A,355000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,0.0,0,0.0,1,0,160000.0
APARTMENT,DUPLEX,1.0,0.0,Liège,4000,0.0,0,0.0,1,0,179000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Liège,4000,0.0,0,3.0,0,E,160000.0
APARTMENT,APARTMENT,2.0,2.0,Liège,4000,163.0,AS_NEW,4.0,1,B,475000.0
APARTMENT,LOFT,3.0,0.0,Liège,4000,0.0,0,0.0,0,0,275000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,87.0,0,0.0,0,A,259000.0
APARTMENT,APARTMENT,3.0,0.0,Liège,4000,146.0,0,2.0,1,B,400000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,70.0,0,0.0,1,0,251083.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,86.0,JUST_RENOVATED,2.0,1,C,185000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,117.0,TO_BE_DONE_UP,2.0,1,B,205000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,106.0,TO_BE_DONE_UP,3.0,1,C,299000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,82.0,GOOD,3.0,1,B,275000.0
APARTMENT,DUPLEX,3.0,1.0,Liège,4000,117.0,GOOD,2.0,0,D,183000.0
APARTMENT,PENTHOUSE,2.0,1.0,Liège,4000,100.0,JUST_RENOVATED,0.0,1,D,299000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,87.0,TO_BE_DONE_UP,2.0,0,C,185000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,87.0,TO_BE_DONE_UP,2.0,0,E,185000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,80.0,AS_NEW,2.0,0,B,209000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,55.0,GOOD,2.0,0,D,159000.0
APARTMENT,PENTHOUSE,2.0,0.0,Liège,4000,122.0,AS_NEW,2.0,1,C,225000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,100.0,GOOD,0.0,1,B,250000.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Liège,4000,45.0,TO_BE_DONE_UP,2.0,0,C,100000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,123.0,AS_NEW,0.0,1,B,240000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,116.0,0,2.0,0,B,279000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,172.0,AS_NEW,2.0,1,B,330000.0
APARTMENT,PENTHOUSE,4.0,2.0,Liège,4000,214.0,AS_NEW,0.0,1,F,775000.0
APARTMENT,APARTMENT,1.0,0.0,Liège,4000,66.0,GOOD,2.0,0,B,165000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,150.0,GOOD,2.0,1,C,269500.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,55.0,TO_RENOVATE,2.0,1,D,109000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,80.0,TO_BE_DONE_UP,0.0,0,D,175000.0
APARTMENT,PENTHOUSE,2.0,1.0,Liège,4000,100.0,JUST_RENOVATED,0.0,1,D,299000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,80.0,JUST_RENOVATED,0.0,1,B,219500.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Liège,4000,100.0,AS_NEW,2.0,1,B,359900.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,85.0,GOOD,2.0,0,E,150000.0
APARTMENT,DUPLEX,1.0,1.0,Liège,4000,50.0,AS_NEW,1.0,0,C,180000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,70.0,TO_BE_DONE_UP,3.0,0,G,115000.0
APARTMENT,LOFT,3.0,1.0,Liège,4000,300.0,0,2.0,0,D,450000.0
APARTMENT,FLAT_STUDIO,1.0,0.0,Liège,4000,36.0,AS_NEW,2.0,0,E,149900.0
APARTMENT,APARTMENT,1.0,0.0,Liège,4000,46.0,0,0.0,0,C,115000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,95.0,TO_BE_DONE_UP,2.0,1,E,230000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,60.0,TO_BE_DONE_UP,3.0,0,E,109000.0
APARTMENT,APARTMENT,1.0,0.0,Liège,4000,65.0,0,0.0,0,D,157500.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,100.0,GOOD,3.0,0,C,220000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,107.0,0,0.0,1,A+,285000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,136.0,0,0.0,1,A,319000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,148.0,0,2.0,1,A,630000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,148.0,0,2.0,1,A,660000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,148.0,0,2.0,1,A,700000.0
APARTMENT,APARTMENT,1.0,0.0,Liège,4000,55.0,GOOD,0.0,0,C,159000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,60.0,GOOD,3.0,1,D,175000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,76.0,0,2.0,1,G,150000.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Liège,4000,52.0,AS_NEW,2.0,0,D,150000.0
APARTMENT,APARTMENT,1.0,0.0,Liège,4000,69.0,GOOD,2.0,0,D,175000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,118.0,0,0.0,0,B,385000.0
APARTMENT,DUPLEX,1.0,0.0,Liège,4000,83.0,0,2.0,1,B,169000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,100.0,AS_NEW,2.0,1,C,175000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,61.0,0,3.0,1,B,189000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,100.0,AS_NEW,3.0,1,A,304665.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,50.0,0,3.0,0,E,140000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,92.0,GOOD,4.0,1,C,150000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,95.0,AS_NEW,2.0,1,C,169900.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,65.0,AS_NEW,2.0,0,B,175000.0
APARTMENT,DUPLEX,3.0,1.0,Liège,4000,138.0,AS_NEW,2.0,0,C,200000.0
APARTMENT,PENTHOUSE,3.0,0.0,Liège,4000,129.0,AS_NEW,4.0,1,B,421300.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,103.0,TO_BE_DONE_UP,0.0,1,B,159000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,0.0,GOOD,0.0,1,C,249000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Liège,4000,20.0,AS_NEW,2.0,0,A,170012.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Liège,4000,20.0,AS_NEW,2.0,0,A,175113.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,97.0,TO_BE_DONE_UP,2.0,1,C,159000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,73.0,GOOD,2.0,0,E,175000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,85.0,AS_NEW,0.0,1,D,185000.0
APARTMENT,APARTMENT,1.0,0.0,Liège,4000,62.0,AS_NEW,2.0,1,A,218000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,93.0,AS_NEW,2.0,1,A,285570.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,93.0,AS_NEW,2.0,1,B,301050.0
APARTMENT,PENTHOUSE,3.0,0.0,Liège,4000,158.0,AS_NEW,4.0,1,A,545600.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,103.0,AS_NEW,2.0,1,C,315000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,95.0,TO_BE_DONE_UP,2.0,1,C,275000.0
APARTMENT,LOFT,0.0,0.0,Liège,4000,455.0,JUST_RENOVATED,2.0,0,0,590000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,80.0,GOOD,0.0,0,C,230000.0
APARTMENT,PENTHOUSE,2.0,1.0,Liège,4000,120.0,0,2.0,1,G,199000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,85.0,0,2.0,0,B,185000.0
APARTMENT,DUPLEX,2.0,2.0,Liège,4000,160.0,AS_NEW,2.0,1,E,259000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,201.0,TO_RENOVATE,2.0,1,D,445000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,110.0,AS_NEW,4.0,1,B,290000.0
APARTMENT,KOT,1.0,1.0,Liège,4000,0.0,AS_NEW,2.0,1,A,169900.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Liège,4000,0.0,AS_NEW,2.0,1,A,169900.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Liège,4000,100.0,0,0.0,1,D,275000.0
APARTMENT,APARTMENT,2.0,2.0,Liège,4000,125.0,0,2.0,1,0,550000.0
APARTMENT,APARTMENT,2.0,2.0,Liège,4000,125.0,0,2.0,1,0,590000.0
APARTMENT,APARTMENT,2.0,2.0,Liège,4000,125.0,0,0.0,1,0,620000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,144.0,0,2.0,1,0,630000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,144.0,0,0.0,1,0,690000.0
APARTMENT,DUPLEX,1.0,0.0,Liège,4000,50.0,0,0.0,0,F,185000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,100.0,TO_BE_DONE_UP,2.0,1,D,189000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,66.0,JUST_RENOVATED,0.0,1,B,190000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,93.0,TO_RENOVATE,2.0,0,F,174000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,144.0,0,2.0,1,0,620000.0
APARTMENT,DUPLEX,2.0,1.0,Liège,4000,75.0,0,0.0,0,D,245000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,125.0,0,2.0,1,0,319000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,0.0,0,2.0,1,C,149000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Liège,4000,0.0,GOOD,2.0,0,F,110000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,0.0,JUST_RENOVATED,1.0,0,C,85000.0
APARTMENT,APARTMENT,3.0,2.0,Liège,4000,175.0,GOOD,2.0,1,D,295000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,172.0,0,0.0,0,C,298000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,0.0,0,0.0,0,0,280000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,50.0,0,2.0,1,0,279500.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,129.0,0,2.0,1,0,665500.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,129.0,0,2.0,1,0,694500.0
APARTMENT,LOFT,4.0,3.0,Liège,4000,0.0,AS_NEW,2.0,1,A,1190000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,60.0,0,2.0,1,0,174940.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,0.0,0,0.0,0,D,135000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,0.0,0,0.0,0,C,240000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Liège,4000,0.0,AS_NEW,2.0,0,B,140000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,85.0,TO_BE_DONE_UP,2.0,1,D,197500.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,75.0,GOOD,2.0,1,B,230000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,87.0,GOOD,2.0,1,G,169000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,72.0,TO_BE_DONE_UP,2.0,1,E,129000.0
APARTMENT,APARTMENT,3.0,0.0,Liège,4000,190.0,GOOD,2.0,1,B,340000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,51.0,GOOD,0.0,1,D,160000.0
APARTMENT,APARTMENT,2.0,2.0,Liège,4000,77.0,GOOD,2.0,0,D,148000.0
APARTMENT,APARTMENT,4.0,3.0,Liège,4000,270.0,GOOD,2.0,1,B,537500.0
APARTMENT,TRIPLEX,3.0,1.0,Liège,4000,142.0,GOOD,2.0,0,D,279000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,99.0,GOOD,0.0,0,E,260000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,59.0,GOOD,2.0,0,G,129000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,55.0,GOOD,2.0,1,B,209000.0
APARTMENT,APARTMENT,0.0,1.0,Liège,4000,85.0,AS_NEW,2.0,1,B,195000.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,93.0,GOOD,0.0,0,F,260000.0
APARTMENT,DUPLEX,1.0,1.0,Liège,4000,67.0,GOOD,2.0,0,B,139000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,112.0,GOOD,0.0,1,B,260000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,120.0,GOOD,3.0,1,C,345000.0
APARTMENT,DUPLEX,1.0,2.0,Liège,4000,72.0,AS_NEW,3.0,0,D,249000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,59.0,0,2.0,1,D,149000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,0.0,GOOD,0.0,1,G,169500.0
APARTMENT,APARTMENT,2.0,0.0,Liège,4000,106.0,GOOD,2.0,0,C,215000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,140.0,GOOD,2.0,1,B,499000.0
APARTMENT,GROUND_FLOOR,2.0,0.0,Liège,4000,102.0,AS_NEW,2.0,1,E,190000.0
APARTMENT,APARTMENT,4.0,1.0,Liège,4000,148.0,GOOD,2.0,1,C,359000.0
APARTMENT,APARTMENT,1.0,0.0,Liège,4000,66.0,GOOD,2.0,0,B,209000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,78.0,JUST_RENOVATED,2.0,0,C,100000.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4000,103.0,GOOD,2.0,1,D,215000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Liège,4000,46.0,TO_RENOVATE,0.0,0,D,87500.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,65.0,GOOD,2.0,0,E,199000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,70.0,GOOD,0.0,1,D,169000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,78.0,AS_NEW,0.0,1,C,225000.0
APARTMENT,PENTHOUSE,1.0,0.0,Liège,4000,66.0,AS_NEW,0.0,1,B,199000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,94.0,AS_NEW,2.0,0,D,155000.0
APARTMENT,PENTHOUSE,2.0,1.0,Liège,4000,79.0,GOOD,2.0,1,B,209000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,87.0,AS_NEW,3.0,1,B,255000.0
APARTMENT,KOT,0.0,1.0,Liège,4000,19.0,GOOD,5.0,0,A,166000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,70.0,GOOD,3.0,0,C,199000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,65.0,TO_BE_DONE_UP,0.0,1,C,99000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,80.0,AS_NEW,2.0,0,C,430000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,80.0,GOOD,2.0,1,C,180000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,66.0,GOOD,2.0,0,B,209000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,64.0,GOOD,0.0,1,E,160000.0
APARTMENT,APARTMENT,4.0,1.0,Liège,4000,135.0,GOOD,3.0,1,C,292000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,198.0,AS_NEW,0.0,1,D,790000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,67.0,GOOD,2.0,1,C,155000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,69.0,AS_NEW,2.0,1,B,190000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,108.0,AS_NEW,3.0,1,A,255000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,108.0,AS_NEW,3.0,1,A,255000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,83.0,TO_RENOVATE,2.0,1,B,170000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,87.0,GOOD,2.0,1,D,195000.0
APARTMENT,PENTHOUSE,4.0,2.0,Liège,4000,286.0,AS_NEW,2.0,1,F,825000.0
APARTMENT,PENTHOUSE,2.0,1.0,Liège,4000,97.0,GOOD,2.0,1,B,290000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4000,58.0,0,2.0,1,E,129000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Liège,4000,80.0,AS_NEW,2.0,1,A,260000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Liège,4000,94.0,AS_NEW,3.0,1,A,265000.0
