type,subtype,bedroomCount,bathroomCount,province,postCode,habitableSurface,buildingCondition,facedeCount,hasTerrace,epcScore,price,price_per_m2
APARTMENT,GROUND_FLOOR,3.0,2.0,Brussels,1050,137.0,AS_NEW,2.0,1,A,810000.0,5912.41
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,116.0,GOOD,4.0,1,B,450000.0,3879.31
APARTMENT,FLAT_STUDIO,0.0,0.0,Brussels,1050,39.0,AS_NEW,2.0,1,C,275000.0,7051.28
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1050,196.0,GOOD,2.0,1,F,795000.0,4056.12
APARTMENT,PENTHOUSE,2.0,2.0,Brussels,1050,227.0,AS_NEW,2.0,1,E,875000.0,3854.63
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,81.0,JUST_RENOVATED,2.0,1,C,520000.0,6419.75
APARTMENT,GROUND_FLOOR,2.0,2.0,Brussels,1050,94.0,JUST_RENOVATED,2.0,1,C,650000.0,6914.89
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,116.0,JUST_RENOVATED,2.0,1,C,745000.0,6422.41
APARTMENT,GROUND_FLOOR,2.0,2.0,Brussels,1050,139.0,JUST_RENOVATED,2.0,1,C,995000.0,7158.27
APARTMENT,PENTHOUSE,3.0,4.0,Brussels,1050,165.0,JUST_RENOVATED,2.0,1,C,1100000.0,6666.67
APARTMENT,PENTHOUSE,4.0,4.0,Brussels,1050,164.0,JUST_RENOVATED,2.0,1,C,1250000.0,7621.95
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,65.0,AS_NEW,2.0,1,B,430000.0,6615.38
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1050,44.0,AS_NEW,2.0,0,A,320000.0,7272.73
APARTMENT,DUPLEX,3.0,1.0,Brussels,1050,70.0,GOOD,2.0,1,D,249000.0,3557.14
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1050,72.0,GOOD,2.0,1,G,325000.0,4513.89
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,206.0,TO_BE_DONE_UP,2.0,1,E,685000.0,3325.24
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,100.0,AS_NEW,3.0,0,C,439000.0,4390.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,120.0,GOOD,2.0,1,C,395000.0,3291.67
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,92.0,AS_NEW,2.0,0,D,490000.0,5326.09
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,71.0,AS_NEW,2.0,0,C,365000.0,5140.85
APARTMENT,GROUND_FLOOR,2.0,2.0,Brussels,1050,170.0,AS_NEW,2.0,1,E,695000.0,4088.24
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,65.0,AS_NEW,3.0,0,B,375000.0,5769.23
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,170.0,AS_NEW,2.0,1,E,790000.0,4647.06
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,126.0,AS_NEW,2.0,1,F,465000.0,3690.48
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,430.0,AS_NEW,2.0,1,C,1560000.0,3627.91
APARTMENT,DUPLEX,3.0,3.0,Brussels,1050,187.0,AS_NEW,2.0,1,D,790000.0,4224.6
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,203.0,AS_NEW,2.0,0,C,650000.0,3201.97
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,86.0,GOOD,3.0,1,D,395000.0,4593.02
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,140.0,GOOD,2.0,1,C,745000.0,5321.43
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,65.0,AS_NEW,2.0,1,B,430000.0,6615.38
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,125.0,JUST_RENOVATED,2.0,1,B,795000.0,6360.0
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,139.0,JUST_RENOVATED,2.0,1,B,835000.0,6007.19
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,46.0,AS_NEW,2.0,1,C,290000.0,6304.35
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,132.0,JUST_RENOVATED,2.0,1,B,370000.0,2803.03
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,117.0,TO_RENOVATE,2.0,1,E,370000.0,3162.39
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,64.0,GOOD,2.0,0,G,270000.0,4218.75
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,72.0,AS_NEW,2.0,0,D,370000.0,5138.89
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,142.0,AS_NEW,2.0,0,C,815000.0,5739.44
APARTMENT,GROUND_FLOOR,3.0,2.0,Brussels,1050,155.0,AS_NEW,2.0,1,C,995000.0,6419.35
APARTMENT,PENTHOUSE,2.0,2.0,Brussels,1050,207.0,AS_NEW,3.0,1,F,720000.0,3478.26
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1050,125.0,AS_NEW,2.0,0,F,545000.0,4360.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,46.0,AS_NEW,2.0,1,C,290000.0,6304.35
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,231.0,AS_NEW,2.0,1,C,795000.0,3441.56
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,173.0,AS_NEW,2.0,1,C,840000.0,4855.49
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,115.0,AS_NEW,2.0,1,D,500000.0,4347.83
APARTMENT,APARTMENT,4.0,3.0,Brussels,1050,230.0,AS_NEW,3.0,1,C,995000.0,4326.09
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,50.0,TO_RENOVATE,2.0,1,G,140000.0,2800.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1050,70.0,GOOD,2.0,1,G,375000.0,5357.14
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,74.0,AS_NEW,2.0,1,E,349000.0,4716.22
APARTMENT,PENTHOUSE,1.0,1.0,Brussels,1050,55.0,TO_BE_DONE_UP,2.0,1,G,225000.0,4090.91
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,123.0,GOOD,2.0,1,D,485000.0,3943.09
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,164.0,AS_NEW,2.0,1,E,950000.0,5792.68
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,63.0,TO_BE_DONE_UP,2.0,1,F,240000.0,3809.52
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,100.0,TO_BE_DONE_UP,2.0,1,E,350000.0,3500.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,105.0,GOOD,3.0,1,D,420000.0,4000.0
APARTMENT,PENTHOUSE,3.0,1.0,Brussels,1050,135.0,GOOD,2.0,1,D,635000.0,4703.7
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,118.0,AS_NEW,4.0,1,A,883000.0,7483.05
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,88.0,GOOD,2.0,1,D,340000.0,3863.64
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,51.0,AS_NEW,2.0,0,B,350000.0,6862.75
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,90.0,TO_BE_DONE_UP,2.0,1,F,390000.0,4333.33
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,77.0,AS_NEW,2.0,1,B,439000.0,5701.3
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,112.0,JUST_RENOVATED,2.0,1,C,790000.0,7053.57
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1050,171.0,AS_NEW,2.0,1,C,1100000.0,6432.75
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,71.0,AS_NEW,2.0,1,C,430000.0,6056.34
APARTMENT,KOT,1.0,1.0,Brussels,1050,17.0,AS_NEW,2.0,0,A++,150000.0,8823.53
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,164.0,AS_NEW,2.0,0,E,890000.0,5426.83
APARTMENT,APARTMENT,4.0,1.0,Brussels,1050,260.0,AS_NEW,2.0,0,D,980000.0,3769.23
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,117.0,GOOD,2.0,1,F,375000.0,3205.13
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1050,76.0,AS_NEW,2.0,1,F,380000.0,5000.0
APARTMENT,APARTMENT,5.0,1.0,Brussels,1050,309.0,AS_NEW,2.0,1,A,1815000.0,5873.79
APARTMENT,DUPLEX,2.0,1.0,Brussels,1050,105.0,AS_NEW,2.0,0,E,395000.0,3761.9
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,120.0,GOOD,2.0,1,C,430000.0,3583.33
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,83.0,AS_NEW,2.0,1,C,495000.0,5963.86
APARTMENT,GROUND_FLOOR,2.0,2.0,Brussels,1050,180.0,AS_NEW,2.0,1,D,695000.0,3861.11
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,111.0,AS_NEW,2.0,0,C,460000.0,4144.14
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,115.0,GOOD,3.0,1,C,580000.0,5043.48
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,51.0,GOOD,2.0,1,F,199000.0,3901.96
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,143.0,GOOD,2.0,0,C,795000.0,5559.44
APARTMENT,APARTMENT,4.0,2.0,Brussels,1050,178.0,AS_NEW,2.0,1,E,950000.0,5337.08
APARTMENT,APARTMENT,5.0,3.0,Brussels,1050,268.0,GOOD,3.0,1,C,1149000.0,4287.31
APARTMENT,APARTMENT,3.0,0.0,Brussels,1050,213.0,AS_NEW,2.0,1,E,1550000.0,7277.0
APARTMENT,APARTMENT,4.0,2.0,Brussels,1050,91.0,AS_NEW,3.0,1,E,710000.0,7802.2
APARTMENT,FLAT_STUDIO,0.0,0.0,Brussels,1050,91.0,JUST_RENOVATED,1.0,1,C,247000.0,2714.29
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,295.0,AS_NEW,2.0,0,C,1199000.0,4064.41
APARTMENT,DUPLEX,1.0,1.0,Brussels,1050,78.0,GOOD,2.0,1,G,320000.0,4102.56
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,75.0,AS_NEW,2.0,1,A,475000.0,6333.33
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,75.0,AS_NEW,2.0,0,F,285000.0,3800.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,80.0,AS_NEW,3.0,1,B,415000.0,5187.5
APARTMENT,DUPLEX,3.0,2.0,Brussels,1050,122.0,AS_NEW,2.0,1,B,745000.0,6106.56
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,85.0,JUST_RENOVATED,2.0,1,E,445000.0,5235.29
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1050,133.0,AS_NEW,4.0,1,E,675000.0,5075.19
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1050,33.0,GOOD,2.0,1,C,240000.0,7272.73
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,80.0,GOOD,2.0,0,G,200000.0,2500.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1050,155.0,GOOD,2.0,1,B,780000.0,5032.26
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1050,76.0,GOOD,2.0,0,C,315000.0,4144.74
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,55.0,TO_BE_DONE_UP,2.0,0,E,175000.0,3181.82
APARTMENT,GROUND_FLOOR,3.0,3.0,Brussels,1050,155.0,AS_NEW,2.0,1,C,995000.0,6419.35
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,91.0,AS_NEW,2.0,1,A,560000.0,6153.85
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,154.0,AS_NEW,2.0,1,C,780000.0,5064.94
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,149.0,TO_RENOVATE,2.0,1,G,349000.0,2342.28
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1050,49.0,GOOD,2.0,0,D,239000.0,4877.55
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,233.0,AS_NEW,2.0,1,F,1200000.0,5150.21
APARTMENT,DUPLEX,1.0,0.0,Brussels,1050,50.0,AS_NEW,2.0,0,C,310000.0,6200.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1050,60.0,GOOD,2.0,0,C,349000.0,5816.67
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,155.0,JUST_RENOVATED,2.0,1,B,895000.0,5774.19
APARTMENT,PENTHOUSE,4.0,3.0,Brussels,1050,260.0,GOOD,3.0,1,E,1299000.0,4996.15
APARTMENT,GROUND_FLOOR,6.0,5.0,Brussels,1050,661.0,AS_NEW,2.0,0,F,2150000.0,3252.65
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,300.0,AS_NEW,3.0,1,B,3650000.0,12166.67
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1050,76.0,GOOD,3.0,1,E,329000.0,4328.95
APARTMENT,GROUND_FLOOR,2.0,2.0,Brussels,1050,186.0,AS_NEW,2.0,1,F,890000.0,4784.95
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,91.0,GOOD,2.0,1,B,560000.0,6153.85
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1050,91.0,GOOD,2.0,1,B,570000.0,6263.74
APARTMENT,APARTMENT,4.0,4.0,Brussels,1050,400.0,AS_NEW,2.0,1,E,1795000.0,4487.5
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,80.0,GOOD,2.0,1,B,349000.0,4362.5
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,86.0,AS_NEW,2.0,1,E,370000.0,4302.33
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1050,95.0,AS_NEW,2.0,1,E,445000.0,4684.21
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,67.0,AS_NEW,2.0,1,B,400000.0,5970.15
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,140.0,GOOD,3.0,1,D,460000.0,3285.71
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,87.0,AS_NEW,2.0,0,B,460000.0,5287.36
APARTMENT,APARTMENT,4.0,2.0,Brussels,1050,151.0,AS_NEW,2.0,1,C,790000.0,5231.79
APARTMENT,APARTMENT,4.0,5.0,Brussels,1050,307.0,TO_RENOVATE,2.0,1,E,980000.0,3192.18
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,221.0,AS_NEW,2.0,1,C,1195000.0,5407.24
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1050,42.0,GOOD,2.0,0,G,170000.0,4047.62
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,92.0,AS_NEW,2.0,1,B,450000.0,4891.3
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1050,103.0,AS_NEW,2.0,1,C,740000.0,7184.47
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,136.0,AS_NEW,2.0,0,C,815000.0,5992.65
APARTMENT,DUPLEX,5.0,3.0,Brussels,1050,331.0,AS_NEW,2.0,1,E,995000.0,3006.04
APARTMENT,PENTHOUSE,3.0,3.0,Brussels,1050,171.0,AS_NEW,2.0,1,C,1100000.0,6432.75
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,51.0,GOOD,2.0,0,E,270000.0,5294.12
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,80.0,GOOD,2.0,1,E,295000.0,3687.5
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1050,80.0,AS_NEW,2.0,1,G,350000.0,4375.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,78.0,AS_NEW,2.0,1,D,399000.0,5115.38
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,135.0,GOOD,2.0,1,C,515000.0,3814.81
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1050,326.0,AS_NEW,2.0,1,D,2350000.0,7208.59
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,219.0,AS_NEW,2.0,1,C,995000.0,4543.38
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,219.0,AS_NEW,3.0,1,C,995000.0,4543.38
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,160.0,GOOD,3.0,1,E,545000.0,3406.25
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,239.0,AS_NEW,2.0,1,C,1900000.0,7949.79
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,61.0,GOOD,2.0,1,B,380000.0,6229.51
APARTMENT,APARTMENT,0.0,1.0,Brussels,1050,28.0,GOOD,3.0,1,E,177000.0,6321.43
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,50.0,GOOD,2.0,0,D,249000.0,4980.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,77.0,AS_NEW,2.0,0,D,275000.0,3571.43
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,87.0,GOOD,2.0,0,C,309000.0,3551.72
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,119.0,JUST_RENOVATED,4.0,1,C,515000.0,4327.73
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1050,172.0,GOOD,2.0,1,G,795000.0,4622.09
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1050,119.0,AS_NEW,2.0,1,C,883000.0,7420.17
APARTMENT,PENTHOUSE,3.0,1.0,Brussels,1050,238.0,AS_NEW,4.0,1,B,1795000.0,7542.02
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,80.0,TO_BE_DONE_UP,2.0,1,G,290000.0,3625.0
APARTMENT,GROUND_FLOOR,2.0,0.0,Brussels,1050,146.0,AS_NEW,3.0,0,G,615000.0,4212.33
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,132.0,AS_NEW,2.0,1,D,695000.0,5265.15
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,170.0,GOOD,2.0,1,C,995000.0,5852.94
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,141.0,JUST_RENOVATED,3.0,0,D,795000.0,5638.3
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,219.0,AS_NEW,3.0,1,C,995000.0,4543.38
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,103.0,AS_NEW,2.0,1,C,395000.0,3834.95
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,116.0,AS_NEW,2.0,1,B,745000.0,6422.41
APARTMENT,GROUND_FLOOR,2.0,2.0,Brussels,1050,138.0,AS_NEW,2.0,1,C,995000.0,7210.14
APARTMENT,APARTMENT,1.0,0.0,Brussels,1050,67.0,AS_NEW,2.0,1,B,434000.0,6477.61
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,75.0,GOOD,2.0,1,D,415000.0,5533.33
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,96.0,GOOD,2.0,1,C,375000.0,3906.25
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,91.0,AS_NEW,2.0,1,C,415000.0,4560.44
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,100.0,GOOD,2.0,1,A,565000.0,5650.0
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,205.0,JUST_RENOVATED,3.0,1,D,850000.0,4146.34
APARTMENT,APARTMENT,3.0,3.0,Brussels,1050,204.0,AS_NEW,3.0,1,D,850000.0,4166.67
APARTMENT,DUPLEX,3.0,2.0,Brussels,1050,189.0,AS_NEW,2.0,1,C,1290000.0,6825.4
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,80.0,GOOD,2.0,0,B,285000.0,3562.5
APARTMENT,PENTHOUSE,1.0,1.0,Brussels,1050,60.0,AS_NEW,2.0,1,B,400000.0,6666.67
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,155.0,JUST_RENOVATED,3.0,0,F,845000.0,5451.61
APARTMENT,APARTMENT,4.0,2.0,Brussels,1050,270.0,TO_RENOVATE,3.0,1,E,980000.0,3629.63
APARTMENT,LOFT,3.0,2.0,Brussels,1050,345.0,AS_NEW,2.0,1,C,1495000.0,4333.33
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1050,80.0,AS_NEW,2.0,0,B,495000.0,6187.5
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1050,48.0,GOOD,3.0,0,C,219000.0,4562.5
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,41.0,AS_NEW,1.0,0,C,215000.0,5243.9
APARTMENT,APARTMENT,4.0,2.0,Brussels,1050,244.0,TO_BE_DONE_UP,2.0,1,E,650000.0,2663.93
APARTMENT,PENTHOUSE,3.0,3.0,Brussels,1050,165.0,AS_NEW,2.0,1,C,1100000.0,6666.67
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,105.0,GOOD,2.0,0,D,560000.0,5333.33
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,105.0,GOOD,2.0,0,D,560000.0,5333.33
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,34.0,TO_BE_DONE_UP,2.0,1,G,169000.0,4970.59
APARTMENT,FLAT_STUDIO,1.0,0.0,Brussels,1050,42.0,AS_NEW,2.0,0,C,270000.0,6428.57
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,91.0,JUST_RENOVATED,3.0,1,D,399000.0,4384.62
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,78.0,GOOD,2.0,1,A,485000.0,6217.95
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,100.0,GOOD,2.0,1,A,586500.0,5865.0
APARTMENT,APARTMENT,2.0,0.0,Brussels,1050,146.0,GOOD,3.0,1,G,599000.0,4102.74
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,203.0,GOOD,2.0,1,E,950000.0,4679.8
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,130.0,GOOD,3.0,1,C,640000.0,4923.08
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1050,35.0,GOOD,2.0,0,E,165000.0,4714.29
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,50.0,GOOD,3.0,0,G,210000.0,4200.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,46.0,GOOD,2.0,0,G,229000.0,4978.26
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,69.0,AS_NEW,2.0,1,B,420000.0,6086.96
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1050,95.0,AS_NEW,2.0,1,B,554000.0,5831.58
APARTMENT,PENTHOUSE,2.0,2.0,Brussels,1050,175.0,AS_NEW,2.0,1,E,785000.0,4485.71
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,68.0,TO_BE_DONE_UP,2.0,0,D,225000.0,3308.82
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,60.0,TO_BE_DONE_UP,2.0,0,D,245000.0,4083.33
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,60.0,TO_BE_DONE_UP,2.0,0,D,249000.0,4150.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,77.0,GOOD,2.0,1,F,320000.0,4155.84
APARTMENT,DUPLEX,2.0,2.0,Brussels,1050,134.0,AS_NEW,3.0,1,C,560000.0,4179.1
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1050,38.0,AS_NEW,2.0,1,D,307000.0,8078.95
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,73.0,GOOD,2.0,1,D,424000.0,5808.22
APARTMENT,LOFT,0.0,1.0,Brussels,1050,89.0,AS_NEW,2.0,0,B,482000.0,5415.73
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,71.0,GOOD,2.0,1,G,295000.0,4154.93
APARTMENT,DUPLEX,3.0,2.0,Brussels,1050,356.0,AS_NEW,2.0,1,C,1600000.0,4494.38
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1050,95.0,AS_NEW,2.0,1,B,554000.0,5831.58
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,120.0,GOOD,2.0,1,A,747500.0,6229.17
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,53.0,GOOD,3.0,0,G,215000.0,4056.6
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1050,48.0,GOOD,2.0,1,B,395000.0,8229.17
APARTMENT,DUPLEX,1.0,0.0,Brussels,1050,74.0,AS_NEW,2.0,0,E,420000.0,5675.68
APARTMENT,DUPLEX,2.0,2.0,Brussels,1050,92.0,AS_NEW,3.0,1,B,508000.0,5521.74
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1050,29.0,GOOD,2.0,0,G,145000.0,5000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,77.0,GOOD,2.0,1,F,320000.0,4155.84
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,103.0,GOOD,3.0,1,D,395000.0,3834.95
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,92.0,AS_NEW,2.0,1,F,445000.0,4836.96
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,78.0,GOOD,2.0,1,A,506500.0,6493.59
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1050,178.0,AS_NEW,2.0,1,D,1325000.0,7443.82
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1050,119.0,AS_NEW,2.0,1,C,883000.0,7420.17
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,50.0,TO_BE_DONE_UP,1.0,0,G,160000.0,3200.0
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1050,40.0,GOOD,2.0,0,G,250000.0,6250.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,83.0,TO_BE_DONE_UP,2.0,0,B,299500.0,3608.43
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,173.0,AS_NEW,2.0,1,C,840000.0,4855.49
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1050,208.0,AS_NEW,2.0,1,G,1150000.0,5528.85
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1050,38.0,AS_NEW,2.0,1,D,307000.0,8078.95
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,46.0,GOOD,2.0,1,A,338500.0,7358.7
APARTMENT,APARTMENT,1.0,0.0,Brussels,1050,67.0,AS_NEW,2.0,1,B,400000.0,5970.15
APARTMENT,APARTMENT,2.0,1.0,Brussels,1050,100.0,AS_NEW,2.0,1,C,450000.0,4500.0
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,106.0,GOOD,2.0,1,A,565000.0,5330.19
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,106.0,GOOD,2.0,1,A,595000.0,5613.21
APARTMENT,APARTMENT,2.0,2.0,Brussels,1050,127.0,GOOD,2.0,1,A,1117600.0,8800.0
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,199.0,GOOD,2.0,1,A,1691000.0,8497.49
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,179.0,GOOD,2.0,1,C,550000.0,3072.63
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1050,54.0,AS_NEW,4.0,0,G,295000.0,5462.96
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,65.0,AS_NEW,2.0,1,B,430000.0,6615.38
APARTMENT,APARTMENT,3.0,2.0,Brussels,1050,231.0,AS_NEW,2.0,1,C,795000.0,3441.56
APARTMENT,APARTMENT,1.0,1.0,Brussels,1050,59.0,AS_NEW,3.0,1,B,375000.0,6355.93
APARTMENT,APARTMENT,3.0,1.0,Brussels,1050,209.0,AS_NEW,2.0,1,C,1350000.0,6459.33
